name,date_of_birth,time_of_birth,latitude,longitude,tz_offset,rodden_rating,categories,source_url
Billy Norwich,1954-07-18,20:50:00,41.524000,-72.076000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BillyNorwich1954
Billy Ray Cyrus,1961-08-25,17:52:00,38.492000,-82.691000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BillyRayCyrus1961
Billy Squier,1950-05-12,04:52:00,42.359000,-71.059000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BillySquier1950
Billy Talbert,1918-09-04,21:00:00,39.104000,-84.514000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BillyTalbert1918
Billy Thompson,1845-08-28,19:40:00,53.708000,-1.257000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BillyThompson1845
Birgitte Sondergaard,1957-04-29,18:52:00,58.381000,12.323000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BirgitteSondergaard1957
Bispo Edir Macedo,1945-02-18,08:30:00,-22.168000,-43.585000,-3.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BispoEdirMacedo1945
Bitti Bergamo,1930-01-01,03:45:00,45.435000,12.339000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BittiBergamo1930
Bixente Lizarazu,1969-12-09,17:55:00,43.388000,-1.660000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BixenteLizarazu1969
Bjorn Hendrickx,1974-04-10,15:45:00,51.225000,2.914000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BjornHendrickx1974
Björn Engholm,1939-11-09,05:20:00,53.870000,10.688000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BjörnEngholm1939
Blaise Cendrars,1887-09-01,19:45:00,47.103000,6.832000,0.5000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BlaiseCendrars1887
Blake Lively,1987-08-25,05:07:00,34.154000,-118.547000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BlakeLively1987
Blanche Dumoulin,1895-01-08,08:00:00,50.644000,5.572000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BlancheDumoulin1895
Blanche d'Antigny,1840-05-09,13:00:00,46.633000,1.063000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#Blanched'Antigny1840
Blanchette Brunoy,1915-10-05,10:45:00,48.857000,2.351000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BlanchetteBrunoy1915
Blonde Dolly,1927-09-27,06:00:00,52.373000,4.891000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BlondeDolly1927
Bo,1937-11-22,16:29:00,34.052000,-118.243000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#Bo1937
Bo Burnham,1990-08-21,14:10:00,42.552000,-70.883000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BoBurnham1990
Bo Derek,1956-11-20,14:13:00,33.772000,-118.181000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BoDerek1956
Bo Gritz,1939-01-18,08:48:00,36.393000,-97.878000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BoGritz1939
Bo Schembechler,1929-04-01,17:10:00,41.018000,-81.605000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BoSchembechler1929
Bob Addis,1925-11-06,20:00:00,41.139000,-80.769000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobAddis1925
Bob Barker,1923-12-12,04:00:00,48.255000,-121.605000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobBarker1923
Bob Barton,1941-07-30,16:45:00,39.164000,-84.446000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobBarton1941
Bob Bergland,1928-07-22,15:50:00,48.845000,-95.764000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobBergland1928
Bob Brenly,1954-02-25,18:57:00,40.270000,-81.851000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobBrenly1954
Bob Daughters,1914-08-05,13:30:00,39.104000,-84.514000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobDaughters1914
Bob Demarco,1938-09-16,10:25:00,40.718000,-74.044000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobDemarco1938
Bob Denard,1929-04-07,13:00:00,44.835000,-0.575000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobDenard1929
Bob Denver,1935-01-09,16:50:00,40.912000,-73.782000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobDenver1935
Bob Dylan,1941-05-24,21:05:00,46.783000,-92.106000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobDylan1941
Bob Eubanks,1938-01-08,07:04:00,43.010000,-83.685000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobEubanks1938
Bob Farrington,1929-07-15,22:45:00,40.427000,-83.297000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobFarrington1929
Bob Fosse,1927-06-23,22:29:00,41.501000,-87.642000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobFosse1927
Bob Gain,1929-06-21,03:09:00,41.085000,-81.516000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobGain1929
Bob Gibson,1935-11-09,13:45:00,41.259000,-95.937000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobGibson1935
Bob Gillespie,1919-10-08,07:00:00,39.963000,-82.996000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobGillespie1919
Bob Gunton,1945-11-15,12:44:00,34.011000,-118.492000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobGunton1945
Bob Gutowski,1935-04-25,00:40:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobGutowski1935
Bob Hames,1920-01-22,07:10:00,33.371000,-96.070000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobHames1920
Bob Hill,1948-11-24,14:36:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobHill1948
Bob Johnston,1932-05-14,10:15:00,32.011000,-97.130000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobJohnston1932
Bob Kaiser,1950-04-29,05:29:00,39.104000,-84.514000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobKaiser1950
Bob Kelly,1927-10-04,16:20:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobKelly1927
Bob Knight,1940-10-25,08:42:00,40.797000,-81.522000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobKnight1940
Bob Lilly,1939-07-26,10:00:00,33.371000,-98.750000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobLilly1939
Bob Mathias,1930-11-17,07:47:00,36.202000,-119.345000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobMathias1930
Bob McAdoo,1951-09-25,19:38:00,36.073000,-79.794000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobMcAdoo1951
Bob Meyer,1939-08-04,22:30:00,41.655000,-83.536000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobMeyer1939
Bob Montana,1920-10-23,13:00:00,37.958000,-121.292000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobMontana1920
Bob Newhart,1929-09-05,09:10:00,41.889000,-87.794000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobNewhart1929
Bob Nieman,1927-01-26,14:28:00,39.104000,-84.514000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobNieman1927
Bob Pattison,1960-10-30,04:13:00,42.479000,-71.152000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobPattison1960
Bob Pettit,1932-12-12,05:04:00,30.443000,-91.187000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobPettit1932
Bob Ralston,1938-07-02,13:55:00,34.100000,-117.650000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobRalston1938
Bob Ramillon,1909-02-24,16:00:00,43.551000,7.011000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobRamillon1909
Bob Richards,1926-02-20,20:00:00,40.116000,-88.244000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobRichards1926
Bob Rosburg,1926-10-21,09:20:00,37.780000,-122.420000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobRosburg1926
Bob Rothel,1923-09-17,19:00:00,41.312000,-81.940000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobRothel1923
Bob Schul,1937-09-28,05:30:00,40.042000,-84.208000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobSchul1937
Bob Seagren,1946-10-17,16:04:00,34.055000,-117.750000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobSeagren1946
Bob Shell,1957-08-15,18:08:00,42.645000,-71.307000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobShell1957
Bob Timberlake,1943-10-18,04:58:00,39.516000,-84.402000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobTimberlake1943
Bob Travaglini,1952-07-20,07:26:00,42.394000,-71.033000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobTravaglini1952
Bob Uecker,1934-01-26,02:10:00,43.041000,-87.909000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobUecker1934
Bob Verga,1945-09-07,03:25:00,40.213000,-74.035000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobVerga1945
Bob Vogel,1941-09-23,13:46:00,39.963000,-82.996000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobVogel1941
Bob Wade,1943-01-06,23:50:00,30.265000,-97.747000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobWade1943
Bob Welch,1945-08-31,15:03:00,34.052000,-118.243000,-7.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobWelch1945
Bob Wellman,1925-07-15,03:55:00,39.104000,-84.514000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobWellman1925
Bob Woolmer,1948-05-14,02:15:00,26.463000,80.323000,5.5000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobWoolmer1948
Bobbi,1948-01-28,08:52:00,42.359000,-71.059000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#Bobbi1948
Bobby Bell,1940-06-17,22:50:00,35.292000,-81.540000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyBell1940
Bobby Bonds,1946-03-15,17:38:00,33.981000,-117.377000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyBonds1946
Bobby Boyd,1933-10-25,23:15:00,41.883000,-87.632000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyBoyd1933
Bobby Brown,1969-02-05,05:21:00,42.359000,-71.059000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyBrown1969
Bobby Burgess,1941-05-19,01:57:00,33.772000,-118.181000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyBurgess1941
Bobby Cross,1931-07-04,03:00:00,32.471000,-98.682000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyCross1931
Bobby Darin,1936-05-14,05:28:00,40.713000,-74.007000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyDarin1936
Bobby Durnbaugh,1933-01-15,07:25:00,39.761000,-84.192000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyDurnbaugh1933
Bobby Hatfield,1940-08-10,02:15:00,37.408000,-86.876000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyHatfield1940
Bobby Jindal,1971-06-10,12:27:00,30.443000,-91.187000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyJindal1971
Bobby Jones,1951-12-18,04:15:00,41.085000,-81.516000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyJones1951
Bobby Layne,1926-12-19,09:20:00,32.778000,-96.796000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyLayne1926
Bobby Leo,1945-01-19,05:46:00,42.394000,-71.033000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyLeo1945
Bobby Morrow,1935-10-15,12:05:00,26.191000,-97.696000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyMorrow1935
Bobby Murcer,1946-05-20,03:22:00,35.468000,-97.521000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyMurcer1946
Bobby Rahal,1953-01-10,13:27:00,41.136000,-81.864000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyRahal1953
Bobby Richardson,1935-08-19,05:00:00,33.930000,-80.367000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyRichardson1935
Bobby Riggs,1918-02-25,01:00:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyRiggs1918
Bobby Sherman,1943-07-22,21:25:00,34.011000,-118.492000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbySherman1943
Bobby Short,1924-09-15,22:30:00,40.142000,-87.630000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyShort1924
Bobby Stone,1922-09-28,17:50:00,41.589000,-93.620000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyStone1922
Bobby Unser,1934-02-20,22:50:00,38.835000,-104.820000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyUnser1934
Bobby Van Osborne,1931-12-07,01:00:00,37.162000,-83.374000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyVanOsborne1931
Bobby Vee,1943-04-30,12:15:00,46.877000,-96.785000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyVee1943
Bobby Walston,1928-10-17,07:30:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyWalston1928
Bobby Wellins,1936-01-24,05:00:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobbyWellins1936
Bobby Womack,1944-03-04,08:10:00,41.505000,-81.691000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BobbyWomack1944
Bob de Moor,1925-12-20,14:00:00,51.221000,4.399000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobdeMoor1925
Bob den Uyl,1930-03-27,13:00:00,51.923000,4.471000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BobdenUyl1930
Bodie Olmos,1975-08-27,19:30:00,34.052000,-118.243000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BodieOlmos1975
Bodo von Borries,1905-12-24,21:00:00,52.116000,8.669000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BodovonBorries1905
Bonnedienne Abderrhamane,1920-11-26,02:00:00,35.932000,0.084000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BonnedienneAbderrhamane1920
Bonnie Franklin,1944-01-06,15:43:00,34.011000,-118.492000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BonnieFranklin1944
Bonny Lee Bakley,1956-06-07,22:40:00,40.797000,-74.482000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BonnyLeeBakley1956
Booba,1976-12-09,20:05:00,48.824000,2.211000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#Booba1976
Booker T. Jones,1944-11-12,10:40:00,35.143000,-90.052000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BookerT.Jones1944
Boomer Esiason,1961-04-17,23:43:00,40.709000,-73.298000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BoomerEsiason1961
Boris Becker,1967-11-22,08:45:00,49.349000,8.689000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BorisBecker1967
Boris Cyrulnik,1937-07-26,18:00:00,44.835000,-0.575000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BorisCyrulnik1937
Boris Paque,1899-01-02,16:00:00,50.846000,4.356000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BorisPaque1899
Boris Vian,1920-03-10,06:30:00,48.827000,2.189000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BorisVian1920
Botho Strauß,1944-12-02,22:05:00,51.149000,11.811000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BothoStrauß1944
Bourvil,1917-07-27,11:30:00,49.729000,0.853000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#Bourvil1917
Boyce Dawkins McDaniel,1917-06-11,06:20:00,35.234000,-82.734000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BoyceDawkinsMcDaniel1917
Boyer Coe,1946-08-18,21:35:00,30.229000,-93.217000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BoyerCoe1946
Boz Scaggs,1944-06-08,05:12:00,40.797000,-81.377000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BozScaggs1944
Brad Bealmear,1953-07-08,11:19:00,36.434000,-99.398000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradBealmear1953
Brad Blakeley,1951-12-14,12:22:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BradBlakeley1951
Brad Delp,1951-06-12,06:00:00,42.535000,-70.929000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradDelp1951
Brad Garrett,1960-04-14,14:38:00,34.198000,-119.176000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradGarrett1960
Brad Keston,1971-06-18,08:53:00,40.948000,-74.199000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BradKeston1971
Brad Maule,1951-10-11,07:25:00,32.851000,-100.466000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BradMaule1951
Brad Whitford,1952-02-23,07:59:00,42.452000,-71.146000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradWhitford1952
Bradford Dillman,1930-04-14,00:45:00,37.780000,-122.420000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradfordDillman1930
Bradford Washburn,1910-06-07,08:00:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BradfordWashburn1910
Bradley Wiggins,1980-04-28,15:20:00,51.054000,3.722000,2.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BradleyWiggins1980
Brady Anderson,1964-01-18,19:43:00,39.067000,-77.018000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BradyAnderson1964
Brenda Kerrigan,1940-02-02,08:05:00,42.389000,-71.097000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BrendaKerrigan1940
Brenda Lee,1944-12-11,15:24:00,33.749000,-84.392000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BrendaLee1944
Brenda Vaccaro,1939-11-18,16:39:00,40.713000,-74.007000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BrendaVaccaro1939
Brendan Byrne,1924-04-01,06:58:00,40.767000,-74.239000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BrendanByrne1924
Brendan Fraser,1968-12-03,15:28:00,39.768000,-86.156000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BrendanFraser1968
Brent Brede,1971-09-13,23:35:00,38.513000,-89.984000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BrentBrede1971
Brent Harken,1961-12-01,06:10:00,47.659000,-117.425000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#BrentHarken1961
Brent Moss,1972-01-30,12:15:00,42.726000,-87.789000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#BrentMoss1972
